transaction_id,transaction_date,year,quarter,month,month_name,customer_id,branch,customer_segment,product_category,product_name,membership_plan,sales_channel,payment_method,campaign,quantity,unit_price_gbp,discount_pct,gross_revenue_gbp,discount_amount_gbp,net_revenue_gbp,estimated_cost_gbp,profit_gbp,is_recurring_payment
TXN-FDFE40CCDF024D6DB2202E8450B82977,2015-12-09,2015,Q4,12,December,CUST-B928C642004149D09F3975971219CB47,City Centre,Young Professional,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Card,Referral Programme,1,67.17,0.1,67.17,6.72,60.45,23.15,37.3,True
TXN-6688FB8F5170481BAD7FF2258E63E2C4,2015-12-10,2015,Q4,12,December,CUST-6DB6592CAC194251A24FA88548CB9C41,Riverside,Family,Personal Training,10-Session Personal Training Package,Not Applicable,Corporate Partner,Card,No Campaign,1,364.04,0.0,364.04,0.0,364.04,146.07,217.97,False
TXN-4D38B9895BD9405C9879239BA97499C6,2015-12-11,2015,Q4,12,December,CUST-487096FEE3C94C98982584861A432B12,Northside,Family,Supplement,Protein Powder,Not Applicable,Front Desk,Card,Referral Programme,1,31.65,0.1,31.65,3.17,28.48,23.25,5.23,False
TXN-2D57E6714054494EBB2CABDC03BD7DDF,2015-12-12,2015,Q4,12,December,CUST-3582E8CEFE66498190F7AF6DA0784A30,City Centre,Senior,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,No Campaign,1,45.44,0.0,45.44,0.0,45.44,15.0,30.44,True
TXN-3657EEF87F314C80B916111AD30B64D8,2015-12-12,2015,Q4,12,December,CUST-0FE5ECEF431145998B50D75AD6739AB3,Riverside,Young Professional,Supplement,Energy Drink,Not Applicable,Website,Card,No Campaign,2,3.45,0.0,6.9,0.0,6.9,6.62,0.28,False
TXN-2425036F675344618EC30EA8C08DAF0A,2015-12-14,2015,Q4,12,December,CUST-79238455B34F421E9BF1FB860476F0F6,Northside,Corporate,Membership,Corporate Membership,Corporate Annual,Corporate Partner,Bank Transfer,No Campaign,1,465.57,0.0,465.57,0.0,465.57,117.61,347.96,True
TXN-4729679BB6A74538B7BF3FA3E55457B7,2015-12-14,2015,Q4,12,December,CUST-25FA2BACA3B940949B7B2B52FEFE485C,City Centre,Young Professional,Membership,Monthly Basic Membership,Basic Monthly,Website,Direct Debit,No Campaign,1,46.01,0.0,46.01,0.0,46.01,14.86,31.15,True
TXN-475F977BEAB948EA81DC21EF8609C0E9,2015-12-14,2015,Q4,12,December,CUST-34276F7456A94352B4045A924AFEBF06,City Centre,Family,Membership,Monthly Basic Membership,Basic Monthly,Website,Cash,Referral Programme,1,46.13,0.1,46.13,4.61,41.52,14.7,26.82,True
TXN-48F4F4ABD7F8448A9D8003B0B8A5D08E,2015-12-14,2015,Q4,12,December,CUST-03DA5DDD551544BA8D3A34A01A45043C,City Centre,Young Professional,Membership,Monthly Premium Membership,Premium Monthly,Corporate Partner,Direct Debit,,1,67.3,0.05,67.3,3.37,63.93,23.16,40.77,True
TXN-B1902D0B63F14395A7AD1CEAEBB996B6,2015-12-14,2015,Q4,12,December,CUST-294E509A5D974780B20B15F9DE7CDFEE,City Centre,Young Professional,Joining Fee,Joining Fee,Not Applicable,Telephone,Card,No Campaign,1,31.17,0.0,31.17,0.0,31.17,7.87,23.3,False
TXN-B764AB815E1A45149EE79ACD21D4FE9F,2015-12-15,2015,Q4,12,December,CUST-76E91DCB840241E29DA4DFF67A5DB0A9,Northside,Young Professional,Membership,Annual Basic Membership,Basic Annual,Website,Card,No Campaign,1,439.62,0.0,439.62,0.0,439.62,108.45,331.17,False
TXN-E22F92A84AAC4AED8CC7249899B5ECBD,2015-12-15,2015,Q4,12,December,CUST-91AD547581314911B4B8D40521D84E4D,City Centre,Senior,Group Class,HIIT Class,Not Applicable,Mobile App,Digital Wallet,No Campaign,1,15.19,0.0,15.19,0.0,15.19,10.33,4.86,False
TXN-396AFA7B031E42EEAAF5C9AD04BD685E,2015-12-18,2015,Q4,12,December,CUST-C817D74A72844D54B5A2A913A40C5CE4,Riverside,Corporate,Supplement,Protein Powder,Not Applicable,Front Desk,Card,No Campaign,1,31.49,0.0,31.49,0.0,31.49,24.39,7.1,False
TXN-66EC7235997D4DAFA031373D46063E78,2015-12-18,2015,Q4,12,December,CUST-87238827AC824A5FA1A8290C8EAF424F,Northside,Student,Membership,Student Membership,Student Monthly,Front Desk,Bank Transfer,No Campaign,1,31.27,0.0,31.27,0.0,31.27,10.66,20.61,True
TXN-EFF8C5887A43422E8A21C52F4F618A6E,2015-12-18,2015,Q4,12,December,CUST-2A3CA46D737C4F28997EDA8536F9A950,Riverside,Young Professional,Supplement,Energy Drink,Not Applicable,Mobile App,Card,Referral Programme,1,3.43,0.05,3.43,0.17,3.26,3.13,0.13,False
TXN-DC174355E579454BB0E1D46847B83B7C,2015-12-20,2015,Q4,12,December,CUST-064ECB51933343A68C045ACCC7AD924C,Riverside,General,Personal Training,10-Session Personal Training Package,Not Applicable,Front Desk,Cash,Referral Programme,1,367.08,0.1,367.08,36.71,330.37,145.49,184.88,False
TXN-1905EBF521DA46B1BBEFE62DDE2E1AF8,2015-12-22,2015,Q4,12,December,CUST-77DA4F6CE5BE48829453C32E139F9A0C,Northside,Corporate,Joining Fee,Joining Fee,Not Applicable,Website,Card,No Campaign,1,28.95,0.0,28.95,0.0,28.95,7.23,21.72,False
TXN-4A34FA61DD5C454FAA6DFB22E07F83B7,2015-12-23,2015,Q4,12,December,CUST-CC8A8E862D3A458699EE483E8A73D65D,City Centre,Young Professional,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Direct Debit,No Campaign,1,66.11,0.05,66.11,3.31,62.8,22.9,39.9,True
TXN-6E6F045ED8D04DE5A72744D35EF28D78,2015-12-23,2015,Q4,12,December,CUST-4E7F4A04EBD846A58918CE177927DC50,Riverside,General,Personal Training,10-Session Personal Training Package,Not Applicable,Front Desk,Card,No Campaign,1,361.34,0.0,361.34,0.0,361.34,142.86,218.48,False
TXN-24777A4FFCCE469AA92BF6A2AD1FB5BB,2015-12-27,2015,Q4,12,December,CUST-FF42DCA808B644C99B8E293A579E0A4E,Northside,Student,Personal Training,10-Session Personal Training Package,Not Applicable,Front Desk,Cash,No Campaign,1,346.8,0.0,346.8,0.0,346.8,140.31,206.49,False
TXN-F19B778F435A43C3B0137CD3BA860D0C,2015-12-28,2015,Q4,12,December,CUST-D3344C02DE614C79A219A1FA4531AF0A,Riverside,Young Professional,Membership,Annual Premium Membership,Premium Annual,Front Desk,Cash,Referral Programme,1,641.76,0.1,641.76,64.18,577.58,167.02,410.56,False
TXN-12D15646B315439EA43317991174A7AD,2015-12-29,2015,Q4,12,December,CUST-A29957F345824CA5938897F9CF07FB80,City Centre,Student,Membership,Monthly Basic Membership,Basic Monthly,Website,Card,No Campaign,1,46.27,0.0,46.27,0.0,46.27,15.37,30.9,True
TXN-3321E09712E847ED92ACD850157E74CC,2015-12-29,2015,Q4,12,December,CUST-C4323BD917274A6B9F0A889584067D97,City Centre,Family,Membership,Monthly Basic Membership,Basic Monthly,Website,Direct Debit,No Campaign,1,45.78,0.03,45.78,1.37,44.41,15.1,29.31,True
TXN-658C1A92EE6E41BE948DFE71F14BBD89,2015-12-29,2015,Q4,12,December,CUST-E9A503DFE7354490AE581DDE9C32F2F6,Riverside,Senior,Supplement,Energy Drink,Not Applicable,Website,Card,Referral Programme,2,3.46,0.08,6.92,0.55,6.37,6.12,0.25,False
TXN-763BB3739B63448FB9BF1377A5E805A5,2015-12-29,2015,Q4,12,December,CUST-D1F8A389AA804E2BA1C5DE0FFF071040,City Centre,Family,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Direct Debit,No Campaign,1,66.99,0.03,66.99,2.01,64.98,23.16,41.82,True
TXN-F059823E7E34463C8A37FC6B3C51291E,2015-12-29,2015,Q4,12,December,CUST-91849CD336EA4924A052A8E97F04FBA8,Northside,Corporate,Membership,Corporate Membership,Corporate Annual,Corporate Partner,Bank Transfer,Referral Programme,1,472.13,0.1,472.13,47.21,424.92,120.39,304.53,True
TXN-FC5DEC41CD9F4B638166EE5D24D0433C,2015-12-29,2015,Q4,12,December,CUST-642CBB8975F248A48C7BAFF3CDBB8170,Northside,Student,Membership,Student Membership,Student Monthly,Front Desk,Direct Debit,Referral Programme,1,31.3,0.05,31.3,1.57,29.73,10.67,19.06,True
TXN-D204BBC4FEE447BAA9506CA152FEACAF,2015-12-30,2015,Q4,12,December,CUST-D9861B3273B641BD8596E15FA5F5AB77,Riverside,Student,Personal Training,10-Session Personal Training Package,Not Applicable,Front Desk,Cash,Referral Programme,1,353.47,0.08,353.47,28.28,325.19,141.78,183.41,False
TXN-D84407642E3F4FF58C217F48E4E495EE,2015-12-30,2015,Q4,12,December,CUST-554AC6F1C1D244F0B0502E43CF8B6B91,City Centre,Young Professional,Membership,Annual Basic Membership,Basic Annual,Corporate Partner,Bank Transfer,No Campaign,1,454.25,0.05,454.25,22.71,431.54,109.83,321.71,False
TXN-360EA88135754ABA8B9D36388DFE1D31,2015-12-31,2015,Q4,12,December,CUST-80965340EADE44D98616E4BA2AC95EA9,Riverside,Young Professional,Personal Training,Single Personal Training Session,Not Applicable,Front Desk,Cash,No Campaign,1,41.8,0.0,41.8,0.0,41.8,21.36,20.44,False
TXN-5352D5D3E0DA444F8C0C11166D33BE00,2015-12-31,2015,Q4,12,December,CUST-3FBE598150134CF299C1E194D0370B95,City Centre,Corporate,Membership,Annual Premium Membership,Premium Annual,Front Desk,Cash,Corporate Wellness,1,669.42,0.08,669.42,53.55,615.87,175.26,440.61,False
TXN-4A73F71ECCB84C838AF57B5F964D6452,2016-01-01,2016,Q1,1,January,CUST-AA05BD4E72EE44EF93B5A91DAAD7989C,Riverside,Young Professional,Membership,Monthly Basic Membership,Basic Monthly,Corporate Partner,Card,New Year Campaign,1,45.78,0.15,45.78,6.87,38.91,15.2,23.71,True
TXN-7950EF9F8C0B4E5AB7F94676F5E140B0,2016-01-01,2016,Q1,1,January,CUST-61831185CE5746908F7E4CACD0111075,City Centre,General,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,No Campaign,1,47.65,0.03,47.65,1.43,46.22,15.67,30.55,True
TXN-BD7140E998094108A7631524D852A821,2016-01-02,2016,Q1,1,January,CUST-FF42DCA808B644C99B8E293A579E0A4E,City Centre,Student,Membership,Monthly Basic Membership,Basic Monthly,Website,Direct Debit,Referral Programme,1,47.07,0.1,47.07,4.71,42.36,15.59,26.77,True
TXN-1F932505FECB42BB881417DDA1C48871,2016-01-03,2016,Q1,1,January,CUST-E8DEE8FA8FF540418A239FB2682738BC,Riverside,Young Professional,Joining Fee,Joining Fee,Not Applicable,Corporate Partner,Card,No Campaign,1,30.34,0.0,30.34,0.0,30.34,7.71,22.63,False
TXN-C77FE364E4074BCCA0726AA28C3F32E8,2016-01-03,2016,Q1,1,January,CUST-81CC80E6EF3447A68302F55C9A8C565C,Riverside,Student,Personal Training,Single Personal Training Session,Not Applicable,Front Desk,Cash,New Year Campaign,1,42.86,0.15,42.86,6.43,36.43,21.38,15.05,False
TXN-D8C5CBC87F1648E6B6505389D9E754C0,2016-01-03,2016,Q1,1,January,CUST-77AB25D113DF4917B0AA8825972199AF,City Centre,Corporate,Group Class,Spin Class,Not Applicable,Front Desk,Card,Referral Programme,1,14.55,0.05,14.55,0.73,13.82,10.07,3.75,False
TXN-1F8C85A7AE924EB3AE1E28FB368EE3D8,2016-01-04,2016,Q1,1,January,CUST-42835D22FCE94C62849746F1475211B7,City Centre,Young Professional,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Card,New Year Campaign,1,47.35,0.1,47.35,4.74,42.61,15.16,27.45,True
TXN-D9F35303A4404655B2D628928031944F,2016-01-04,2016,Q1,1,January,CUST-AFE37DCE502F447F8E321C317A5FE40D,Riverside,Young Professional,Membership,Student Membership,Student Monthly,Front Desk,Direct Debit,New Year Campaign,1,32.74,0.15,32.74,4.91,27.83,11.36,16.47,True
TXN-453836F7B44F495E9D01EA133B750530,2016-01-05,2016,Q1,1,January,CUST-6EFD939264604CA58928A457BCBB860C,City Centre,Young Professional,Membership,Annual Premium Membership,Premium Annual,Front Desk,Card,Referral Programme,1,695.74,0.08,695.74,55.66,640.08,192.06,448.02,False
TXN-5BA058CB38AD455ABAB3307EFDA7D637,2016-01-05,2016,Q1,1,January,CUST-4FC2B405C3204FDCA44A0922B865726B,City Centre,Student,Membership,Annual Basic Membership,Basic Annual,Front Desk,Cash,No Campaign,1,474.76,0.0,474.76,0.0,474.76,113.77,360.99,False
TXN-C76EB0BF14624EF8846A6F64C4933F96,2016-01-05,2016,Q1,1,January,CUST-E3188757C80E4F809EB5779827675E32,Northside,Family,Supplement,Protein Powder,Not Applicable,Front Desk,Card,No Campaign,1,32.15,0.03,32.15,0.96,31.19,23.44,7.75,False
TXN-8B0BF40E0A18414DAB24433A1D8F8E95,2016-01-06,2016,Q1,1,January,CUST-69D48F73666E47C2B4E12460DAC4761E,Riverside,Student,Personal Training,Single Personal Training Session,Not Applicable,Website,Card,New Year Campaign,3,43.24,0.15,129.72,19.46,110.26,54.89,55.37,False
TXN-8BA6E3666C9A443586C74FE5A44699DA,2016-01-06,2016,Q1,1,January,CUST-28A6BEC9623F4DD39E116FDC5A5FDBF2,City Centre,Student,Membership,Student Membership,Student Monthly,Website,Card,New Year Campaign,1,34.25,0.15,34.25,5.14,29.11,11.74,17.37,True
TXN-8EEB1388120D4219B8CD9544386CE7DB,2016-01-06,2016,Q1,1,January,CUST-40E10EDFFAA04A9EB7206CC16057D1A1,Riverside,Young Professional,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,No Campaign,1,46.57,0.0,46.57,0.0,46.57,15.27,31.3,True
TXN-2474471865F54EB89559A5880D9280ED,2016-01-07,2016,Q1,1,January,CUST-F8609DE99723450182A40F7E3D542090,Riverside,Young Professional,Membership,Monthly Premium Membership,Premium Monthly,Mobile App,Direct Debit,No Campaign,1,66.99,0.0,66.99,0.0,66.99,22.81,44.18,True
TXN-73A8ECE630FB4EC6AFAB1B5EBB7842AC,2016-01-07,2016,Q1,1,January,CUST-964FA1EE844C43B092DC57F1EEAA7D20,City Centre,Student,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,New Year Campaign,1,47.92,0.1,47.92,4.79,43.13,15.94,27.19,True
TXN-834668B7704B4AD7A6605C0D5C16EE2D,2016-01-07,2016,Q1,1,January,CUST-DB7D5B1267E64D6396DCF17188C6F100,City Centre,Student,Joining Fee,Joining Fee,Not Applicable,Mobile App,Card,New Year Campaign,1,32.15,0.1,32.15,3.21,28.94,8.32,20.62,False
TXN-64CD96F20239416DA45D3AEFBE580A0F,2016-01-08,2016,Q1,1,January,CUST-58FB7242E0004EF8B107ECF28A9ACA08,Northside,Corporate,Personal Training,Single Personal Training Session,Not Applicable,Front Desk,Card,Referral Programme,1,41.8,0.08,41.8,3.34,38.46,21.09,17.37,False
TXN-85EC2BAE54CD4BF1ABFC462CA5210718,2016-01-08,2016,Q1,1,January,CUST-6B37BDB88EF24CF08955B8DAC9A8A67B,Northside,Family,Membership,Monthly Premium Membership,Premium Monthly,Mobile App,Direct Debit,New Year Campaign,1,63.15,0.15,63.15,9.47,53.68,20.94,32.74,True
TXN-4DA19C2B64C94341B7DA1B4E82D0F582,2016-01-09,2016,Q1,1,January,CUST-06594A188A2C4B1D994C5EF28C2EB35D,Riverside,Young Professional,Membership,Annual Premium Membership,Premium Annual,Front Desk,Cash,New Year Campaign,1,652.94,0.1,652.94,65.29,587.65,173.82,413.83,False
TXN-306FA115546948DFB5FABEEEFB307877,2016-01-11,2016,Q1,1,January,CUST-342331AE80FE41708BEB98EA3084393A,City Centre,General,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,New Year Campaign,1,47.18,0.15,47.18,7.08,40.1,15.28,24.82,True
TXN-E5B396C0920C4F43A9D5DB59F4463EF5,2016-01-11,2016,Q1,1,January,CUST-4A780480E31A409D917DCD5F5D62C9F0,Northside,Student,Group Class,Spin Class,Not Applicable,Front Desk,Card,New Year Campaign,1,14.06,0.2,14.06,2.81,11.25,9.51,1.74,False
TXN-439CD040D4A6494AA3F8DCE607960D9D,2016-01-12,2016,Q1,1,January,CUST-2783B942BFAA4EB0AA2CE3B2F9BAD392,City Centre,Young Professional,Personal Training,Single Personal Training Session,Not Applicable,Website,Card,No Campaign,1,43.36,0.0,43.36,0.0,43.36,22.08,21.28,False
TXN-A2B3E050880C407490B74D73086639E4,2016-01-12,2016,Q1,1,January,CUST-CB6B6E5A85EB4AA28B802EADB830A302,City Centre,Young Professional,Group Class,HIIT Class,Not Applicable,Front Desk,Cash,New Year Campaign,2,15.81,0.15,31.62,4.74,26.88,16.86,10.02,False
TXN-A8C6AB70C2DC478AA74DD31D2989D8EF,2016-01-12,2016,Q1,1,January,CUST-D83EB80734A146518A4F8B2990FF4118,City Centre,Corporate,Membership,Corporate Membership,Corporate Annual,Corporate Partner,Direct Debit,New Year Campaign,1,497.86,0.15,497.86,74.68,423.18,126.54,296.64,True
TXN-6D7A19D39395453AA0BCE202D6869761,2016-01-14,2016,Q1,1,January,CUST-FD1BD95C48F44FC4971DD9530AFE452A,City Centre,General,Group Class,Spin Class,Not Applicable,Website,Cash,New Year Campaign,1,15.0,0.2,15.0,3.0,12.0,10.32,1.68,False
TXN-7AB8B21E0CBB48FE9959571CE3D563E2,2016-01-14,2016,Q1,1,January,CUST-E088050F1E974D7889B6F4CA9351448E,Northside,Senior,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Card,No Campaign,1,44.63,0.0,44.63,0.0,44.63,14.5,30.13,True
TXN-8EFBCBB5B46645AD906AAB388129810C,2016-01-14,2016,Q1,1,January,CUST-92A24AF13CAB448FB714883AD9016AD0,Northside,Young Professional,Group Class,HIIT Class,Not Applicable,Telephone,Card,Referral Programme,1,14.57,0.05,14.57,0.73,13.84,9.73,4.11,False
TXN-B0710880D26E4B66A62096AA4625B36F,2016-01-14,2016,Q1,1,January,CUST-08064D66533D4F5A83E1353F4955A307,Riverside,Young Professional,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,New Year Campaign,1,46.07,0.15,46.07,6.91,39.16,15.03,24.13,True
TXN-FADE0378B64347F1B65E4A56D889F7F0,2016-01-14,2016,Q1,1,January,CUST-E83E6CF5B5CF47DB9D82F11E6FDB9578,City Centre,Student,Membership,Student Membership,Student Monthly,Front Desk,Direct Debit,New Year Campaign,1,33.94,0.2,33.94,6.79,27.15,11.82,15.33,True
TXN-FE7E297BB31F470CB4963D8F96AA81CF,2016-01-14,2016,Q1,1,January,CUST-30B0BA5B16B840D6975864642D9E2CCA,Riverside,Corporate,Membership,Corporate Membership,Corporate Annual,Corporate Partner,Direct Debit,New Year Campaign,1,488.37,0.15,488.37,73.26,415.11,123.22,291.89,True
TXN-387EDE74066344669B6BC7D4101B6911,2016-01-15,2016,Q1,1,January,CUST-C27B39ED24D849218021834F7FD6D5F4,Riverside,Student,Membership,Student Membership,Student Monthly,Front Desk,Card,New Year Campaign,1,32.53,0.15,32.53,4.88,27.65,11.41,16.24,True
TXN-46C1AD4154B042AC90C77308AA7D38ED,2016-01-15,2016,Q1,1,January,CUST-5A83BAA2CF424C86B46659416F1BA8EC,Northside,Corporate,Membership,Corporate Membership,Corporate Annual,Corporate Partner,Bank Transfer,No Campaign,1,480.63,0.05,480.63,24.03,456.6,118.2,338.4,True
TXN-F608A5E3BD084F9B98AE75C50558478E,2016-01-15,2016,Q1,1,January,CUST-B06D66A48BD84EAEA33E13FD00AF5953,City Centre,Young Professional,Membership,Monthly Basic Membership,Basic Monthly,Website,Direct Debit,New Year Campaign,1,47.81,0.2,47.81,9.56,38.25,15.93,22.32,True
TXN-26CF647384F243A7973CCF8FE72326E5,2016-01-16,2016,Q1,1,January,CUST-0F69DA61226047D9911D040ADD6C52CA,City Centre,Corporate,Membership,Corporate Membership,Corporate Annual,Corporate Partner,Direct Debit,New Year Campaign,1,496.02,0.2,496.02,99.2,396.82,122.98,273.84,True
TXN-715C3A224D0C48AFBAC787CB50AD3BA0,2016-01-16,2016,Q1,1,January,CUST-8F3078B3BB084D7EACCD45A974D4072B,Northside,Young Professional,Personal Training,10-Session Personal Training Package,Not Applicable,Telephone,Card,New Year Campaign,1,362.03,0.15,362.03,54.3,307.73,140.74,166.99,False
TXN-84E3A3DE79C24FD3A72977D7CFD00557,2016-01-16,2016,Q1,1,January,CUST-8D08C12BA5D4468A908CA908FDFDCD02,Riverside,Young Professional,Group Class,HIIT Class,Not Applicable,Front Desk,Cash,New Year Campaign,1,15.15,0.2,15.15,3.03,12.12,10.17,1.95,False
TXN-C9B15A017D1A44E59BB9C58D294AE056,2016-01-16,2016,Q1,1,January,CUST-00CC0C65AF5B49298FB80C54CE38F66D,City Centre,General,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Direct Debit,No Campaign,1,68.68,0.0,68.68,0.0,68.68,23.58,45.1,True
TXN-0B7C57EA45934858BAEDFF41846BF59D,2016-01-17,2016,Q1,1,January,CUST-B2CDEAA101E8494EB94528FEF4CEE4A8,City Centre,Young Professional,Supplement,Protein Powder,Not Applicable,Website,Card,Referral Programme,2,33.13,0.08,66.26,5.3,60.96,45.94,15.02,False
TXN-6F0FE8F7C53D4534B04294DE74A28AE8,2016-01-17,2016,Q1,1,January,CUST-C86181447CED4AE9B2018351C1BFF7F9,Northside,Family,Merchandise,Gym T-Shirt,Not Applicable,Front Desk,Cash,No Campaign,1,21.34,0.03,21.34,0.64,20.7,15.8,4.9,False
TXN-83A2BFBA05D744078E3CD8E70A6C3941,2016-01-17,2016,Q1,1,January,CUST-15ACFF5E41D94032965A2B2843B7604E,Riverside,Young Professional,Merchandise,Gym T-Shirt,Not Applicable,Front Desk,Card,No Campaign,1,22.72,0.0,22.72,0.0,22.72,17.16,5.56,False
TXN-44B06D6588864822A20182D21C2D28A2,2016-01-18,2016,Q1,1,January,CUST-45A1F0F1F97842D8860D4A7E2AFAF33A,Riverside,Young Professional,Membership,Monthly Basic Membership,Basic Monthly,Website,Card,New Year Campaign,1,45.8,0.15,45.8,6.87,38.93,14.43,24.5,True
TXN-4E66D11D14934A308CFF5CDF0008A02E,2016-01-18,2016,Q1,1,January,CUST-48C0A8D2354C4472A4CF1628DDD105E8,City Centre,Family,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,New Year Campaign,1,46.81,0.15,46.81,7.02,39.79,15.42,24.37,True
TXN-2235E3D8111849C39F8583E5D1210D34,2016-01-19,2016,Q1,1,January,CUST-660A317CBCC544C4BE324AA961D28B22,City Centre,Corporate,Membership,Corporate Membership,Corporate Annual,Website,Bank Transfer,New Year Campaign,1,508.48,0.1,508.48,50.85,457.63,130.29,327.34,True
TXN-2620B3D468724BDBA9C545922046B055,2016-01-19,2016,Q1,1,January,CUST-5FF1B9BEC3E1421BB6D8CEBD0608A3CD,City Centre,General,Personal Training,Single Personal Training Session,Not Applicable,Telephone,Card,New Year Campaign,1,43.51,0.15,43.51,6.53,36.98,22.83,14.15,False
TXN-395E194E2C714BD183F6817F8888E966,2016-01-19,2016,Q1,1,January,CUST-93753D1CD02D4E359D04172A19F44988,City Centre,Senior,Membership,Monthly Basic Membership,Basic Monthly,Website,Card,New Year Campaign,1,46.95,0.15,46.95,7.04,39.91,15.81,24.1,True
TXN-B4184C0001C54C488A3E5521152971E1,2016-01-19,2016,Q1,1,January,CUST-562535C4003C457DA0B09CCC9FAB65C7,City Centre,Family,Membership,Annual Basic Membership,Basic Annual,Front Desk,Digital Wallet,New Year Campaign,1,468.24,0.1,468.24,46.82,421.42,110.22,311.2,False
TXN-C0E8C7BF0C264310963BDBE070B49B23,2016-01-19,2016,Q1,1,January,CUST-9B41FE9A58914336A86ADF7BD67BAA93,Riverside,Young Professional,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Direct Debit,New Year Campaign,1,67.23,0.15,67.23,10.08,57.15,22.8,34.35,True
TXN-02F00169D4244796B915322E56AB0E0B,2016-01-20,2016,Q1,1,January,CUST-10C05C36325649CB844D40A5339B9F08,Riverside,Senior,Membership,Annual Basic Membership,Basic Annual,Front Desk,Card,New Year Campaign,1,466.66,0.1,466.66,46.67,419.99,115.58,304.41,False
TXN-E9252791461548F6B453FAC7E97CBA9D,2016-01-20,2016,Q1,1,January,CUST-43AE4E8EF61342F5886EB098A4544406,City Centre,Student,Membership,Student Membership,Student Monthly,Front Desk,Cash,New Year Campaign,1,33.23,0.15,33.23,4.98,28.25,11.51,16.74,False
TXN-FBE42981FAC4477780A5883E5804E243,2016-01-20,2016,Q1,1,January,CUST-55549A5985C44D77B7027670E92FD5E6,City Centre,General,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,New Year Campaign,1,47.43,0.2,47.43,9.49,37.94,15.19,22.75,True
TXN-FFC572AC1B164D149560FB4ECFFC3ADA,2016-01-20,2016,Q1,1,January,CUST-ACD2C1CC475D493A956BE3936A1E9C7E,Northside,Young Professional,Personal Training,10-Session Personal Training Package,Not Applicable,Telephone,Card,New Year Campaign,1,350.74,0.15,350.74,52.61,298.13,142.2,155.93,False
