order_id,order_datetime,financial_year,week_number,day_name,site,customer_type,service_line,item_name,membership_tier,sales_source,acquisition_channel,staff_id,fulfilment_status,units,list_price_gbp,promotion_code,discount_gbp,refund_gbp,net_sales_gbp,direct_cost_gbp,contribution_margin_gbp,satisfaction_score
ORD002099,2022-03-21,FY2021/22,12,Monday,City Centre,Member,Membership,Annual Saver Membership,Annual Saver,Web Store,Walk-in,SYSTEM,Completed,1,474.82,NONE,0.0,0.0,474.82,74.4,400.42,3.9
ORD002100,2022-03-21,FY2021/22,12,Monday,Riverside,Member,Recovery,Compression Recovery Session,Not Applicable,Web Store,Existing Customer,RV-RE-04,Cancelled,1,27.4,NONE,0.0,24.66,2.74,8.12,-5.38,3.0
ORD002101,2022-03-22,FY2021/22,12,Tuesday,Riverside,Member,Membership,Unlimited Monthly Membership,Unlimited,Web Store,Existing Customer,SYSTEM,Completed,1,68.13,NONE,0.0,0.0,68.13,14.23,53.9,4.6
ORD002102,2022-03-24,FY2021/22,12,Thursday,Northside,Member,Membership,Annual Saver Membership,Annual Saver,Web Store,Existing Customer,SYSTEM,Completed,1,448.49,NONE,0.0,0.0,448.49,73.07,375.42,3.6
ORD002103,2022-03-24,FY2021/22,12,Thursday,Riverside,Student,Membership,Student Off-Peak Membership,Student Off-Peak,Web Store,Paid Social,SYSTEM,Completed,1,30.67,NONE,0.0,0.0,30.67,5.46,25.21,
ORD002104,2022-03-24,FY2021/22,12,Thursday,City Centre,Student,Group Class,Strength Circuit Class,Not Applicable,Reception,Referral,CC-GR-08,Completed,1,15.08,NONE,0.0,0.0,15.08,9.74,5.34,3.9
ORD002105,2022-03-26,FY2021/22,12,Saturday,Northside,Member,Membership,Annual Saver Membership,Annual Saver,Web Store,Existing Customer,SYSTEM,Completed,1,458.19,NONE,0.0,0.0,458.19,69.66,388.53,3.9
ORD002106,2022-03-26,FY2021/22,12,Saturday,City Centre,Returning Member,Membership,Student Off-Peak Membership,Student Off-Peak,Web Store,Existing Customer,SYSTEM,Completed,1,32.44,REFER10,3.24,0.0,29.2,5.33,23.87,3.9
ORD002107,2022-03-27,FY2021/22,12,Sunday,City Centre,Student,Membership,Unlimited Monthly Membership,Unlimited,Mobile App,Paid Social,SYSTEM,Completed,1,71.94,NONE,0.0,0.0,71.94,15.4,56.54,4.5
ORD002108,2022-03-28,FY2021/22,13,Monday,Online,Member,Digital,Virtual Coaching Subscription,Digital,Mobile App,Existing Customer,SYSTEM,Completed,1,19.68,REFER10,1.97,0.0,17.71,2.73,14.98,3.3
ORD002109,2022-03-29,FY2021/22,13,Tuesday,Online,Member,Digital,Virtual Coaching Subscription,Digital,Web Store,Existing Customer,SYSTEM,Completed,1,19.72,NONE,0.0,0.0,19.72,2.74,16.98,5.0
ORD002110,2022-03-29,FY2021/22,13,Tuesday,Northside,Member,Membership,Annual Saver Membership,Annual Saver,Mobile App,Email,SYSTEM,Completed,1,454.47,REFER10,45.45,0.0,409.02,69.81,339.21,4.2
ORD002111,2022-03-30,FY2021/22,13,Wednesday,Northside,Member,Coaching,Personal Training Session,Not Applicable,Reception,Existing Customer,NS-CO-01,Completed,1,48.24,NONE,0.0,0.0,48.24,26.73,21.51,4.5
ORD002112,2022-03-30,FY2021/22,13,Wednesday,City Centre,Member,Membership,Flex Monthly Membership,Flex,Web Store,Existing Customer,SYSTEM,Completed,1,44.04,NONE,0.0,0.0,44.04,8.24,35.8,3.4
ORD002113,2022-03-31,FY2021/22,13,Thursday,Riverside,Corporate Employee,Membership,Corporate Wellness Membership,Corporate,Corporate Portal,,SYSTEM,Completed,1,48.4,NONE,0.0,0.0,48.4,9.76,38.64,4.6
ORD002114,2022-03-31,FY2021/22,13,Thursday,City Centre,Returning Member,Membership,Flex Monthly Membership,Flex,Reception,Walk-in,SYSTEM,Completed,1,44.33,NONE,0.0,0.0,44.33,7.99,36.34,4.3
ORD002115,2022-03-31,FY2021/22,13,Thursday,Riverside,Student,Membership,Student Off-Peak Membership,Student Off-Peak,Phone,Referral,SYSTEM,Cancelled,1,30.35,NONE,0.0,27.32,3.03,1.72,1.31,3.5
ORD002116,2022-03-31,FY2021/22,13,Thursday,City Centre,Returning Member,Membership,Unlimited Monthly Membership,Unlimited,Mobile App,Email,SYSTEM,Completed,1,71.1,NONE,0.0,0.0,71.1,14.99,56.11,3.6
ORD002117,2022-04-01,FY2022/23,13,Friday,City Centre,Returning Member,Membership,Unlimited Monthly Membership,Unlimited,Reception,Referral,SYSTEM,Completed,1,71.62,NONE,0.0,0.0,71.62,15.74,55.88,3.6
ORD002118,2022-04-01,FY2022/23,13,Friday,Riverside,Member,Retail,Protein Shake,Not Applicable,Mobile App,Referral,SYSTEM,Completed,1,5.27,NONE,0.0,0.0,5.27,2.93,2.34,4.2
ORD002119,2022-04-01,FY2022/23,13,Friday,Northside,Member,Coaching,Eight Session Coaching Pack,Not Applicable,Mobile App,Existing Customer,NS-CO-05,Completed,1,349.68,REFER10,34.97,0.0,314.71,157.55,157.16,5.0
ORD002120,2022-04-02,FY2022/23,13,Saturday,Riverside,Member,Membership,Annual Saver Membership,Annual Saver,Web Store,Existing Customer,SYSTEM,Completed,1,463.55,NONE,0.0,0.0,463.55,77.5,386.05,4.5
ORD002121,2022-04-02,FY2022/23,13,Saturday,City Centre,Student,Membership,Unlimited Monthly Membership,Unlimited,Web Store,Paid Social,SYSTEM,Completed,1,71.21,NONE,0.0,0.0,71.21,15.22,55.99,3.6
ORD002122,2022-04-02,FY2022/23,13,Saturday,City Centre,Member,Membership,Unlimited Monthly Membership,Unlimited,Web Store,Organic Search,SYSTEM,Completed,1,71.18,NONE,0.0,0.0,71.18,15.31,55.87,4.2
ORD002123,2022-04-04,FY2022/23,14,Monday,City Centre,Member,Membership,Unlimited Monthly Membership,Unlimited,Reception,Organic Search,SYSTEM,Completed,1,71.45,NONE,0.0,0.0,71.45,15.22,56.23,3.5
ORD002124,2022-04-04,FY2022/23,14,Monday,Riverside,Corporate Employee,Coaching,Personal Training Session,Not Applicable,Reception,Corporate Partnership,RV-CO-01,Completed,2,49.41,NONE,0.0,0.0,98.82,52.3,46.52,5.0
ORD002125,2022-04-04,FY2022/23,14,Monday,Riverside,Student,Membership,Student Off-Peak Membership,Student Off-Peak,Reception,Email,SYSTEM,Completed,1,30.55,NONE,0.0,0.0,30.55,5.28,25.27,
ORD002126,2022-04-05,FY2022/23,14,Tuesday,City Centre,Returning Member,Membership,Unlimited Monthly Membership,Unlimited,Reception,Email,SYSTEM,Completed,1,71.72,NONE,0.0,0.0,71.72,15.49,56.23,3.7
ORD002127,2022-04-05,FY2022/23,14,Tuesday,Northside,Casual Visitor,Recovery,Compression Recovery Session,Not Applicable,Phone,Organic Search,NS-RE-05,Completed,1,27.23,NONE,0.0,0.0,27.23,15.57,11.66,4.8
ORD002128,2022-04-05,FY2022/23,14,Tuesday,Riverside,Member,Coaching,Personal Training Session,Not Applicable,Web Store,Email,RV-CO-06,Completed,2,50.17,NONE,0.0,0.0,100.34,52.43,47.91,5.0
ORD002129,2022-04-05,FY2022/23,14,Tuesday,City Centre,Student,Membership,Annual Saver Membership,Annual Saver,Reception,Walk-in,SYSTEM,Completed,1,481.06,REFER10,48.11,0.0,432.95,76.79,356.16,4.8
ORD002130,2022-04-05,FY2022/23,14,Tuesday,Northside,Returning Member,Membership,Unlimited Monthly Membership,Unlimited,Corporate Portal,Referral,SYSTEM,Completed,1,66.75,NONE,0.0,0.0,66.75,14.14,52.61,5.0
ORD002131,2022-04-06,FY2022/23,14,Wednesday,Online,Member,Digital,Virtual Coaching Subscription,Digital,Web Store,Organic Search,SYSTEM,Completed,1,19.9,NONE,0.0,0.0,19.9,2.88,17.02,4.7
ORD002132,2022-04-07,FY2022/23,14,Thursday,Northside,Member,Membership,Annual Saver Membership,Annual Saver,Mobile App,Existing Customer,SYSTEM,Completed,1,459.06,NONE,0.0,0.0,459.06,74.6,384.46,3.9
ORD002133,2022-04-07,FY2022/23,14,Thursday,Riverside,Member,Recovery,Compression Recovery Session,Not Applicable,Mobile App,Existing Customer,RV-RE-04,Completed,1,27.9,NONE,0.0,0.0,27.9,16.89,11.01,5.0
ORD002134,2022-04-07,FY2022/23,14,Thursday,Riverside,Returning Member,Membership,Flex Monthly Membership,Flex,Corporate Portal,Existing Customer,SYSTEM,Completed,1,42.36,NONE,0.0,0.0,42.36,7.93,34.43,4.2
ORD002135,2022-04-08,FY2022/23,14,Friday,Riverside,Member,Group Class,Boxing Fitness Class,Not Applicable,Reception,Email,RV-GR-07,No Show,1,17.76,NONE,0.0,5.33,12.43,8.86,3.57,2.9
ORD002136,2022-04-08,FY2022/23,14,Friday,City Centre,Returning Member,Membership,Flex Monthly Membership,Flex,Web Store,Paid Social,SYSTEM,Completed,1,45.01,NONE,0.0,0.0,45.01,7.75,37.26,4.6
ORD002137,2022-04-08,FY2022/23,14,Friday,City Centre,Returning Member,Membership,Unlimited Monthly Membership,Unlimited,Mobile App,Organic Search,SYSTEM,Completed,1,71.72,NONE,0.0,0.0,71.72,15.29,56.43,4.4
ORD002138,2022-04-08,FY2022/23,14,Friday,City Centre,Student,Membership,Student Off-Peak Membership,Student Off-Peak,Web Store,Referral,SYSTEM,Completed,1,32.24,NONE,0.0,0.0,32.24,5.62,26.62,4.6
ORD002139,2022-04-08,FY2022/23,14,Friday,City Centre,Family Add-on,Retail,Protein Shake,Not Applicable,Reception,Referral,SYSTEM,Completed,2,5.41,NONE,0.0,0.0,10.82,5.83,4.99,4.9
ORD002140,2022-04-09,FY2022/23,14,Saturday,Riverside,Student,Membership,Annual Saver Membership,Annual Saver,Phone,Paid Social,SYSTEM,Completed,1,460.58,NONE,0.0,0.0,460.58,75.76,384.82,4.8
ORD002141,2022-04-09,FY2022/23,14,Saturday,Riverside,Student,Membership,Student Off-Peak Membership,Student Off-Peak,Mobile App,Organic Search,SYSTEM,Completed,1,30.79,NONE,0.0,0.0,30.79,5.36,25.43,4.7
ORD002142,2022-04-09,FY2022/23,14,Saturday,City Centre,Corporate Employee,Membership,Flex Monthly Membership,Flex,Mobile App,Corporate Partnership,SYSTEM,Completed,1,44.28,NONE,0.0,0.0,44.28,7.69,36.59,5.0
ORD002143,2022-04-10,FY2022/23,14,Sunday,Riverside,Member,Membership,Unlimited Monthly Membership,Unlimited,Reception,Walk-in,SYSTEM,Completed,1,68.88,REFER10,6.89,0.0,61.99,13.75,48.24,4.3
ORD002144,2022-04-11,FY2022/23,15,Monday,Online,Casual Visitor,Digital,Virtual Coaching Subscription,Digital,Mobile App,Referral,SYSTEM,Completed,1,19.88,NONE,0.0,0.0,19.88,2.78,17.1,3.6
ORD002145,2022-04-11,FY2022/23,15,Monday,Riverside,Corporate Employee,Recovery,Sports Massage,Not Applicable,Reception,Referral,RV-RE-04,Completed,1,60.42,RECOVERY10,6.04,0.0,54.38,35.24,19.14,5.0
ORD002146,2022-04-12,FY2022/23,15,Tuesday,City Centre,Family Add-on,Membership,Annual Saver Membership,Annual Saver,Reception,Referral,SYSTEM,Completed,1,474.54,NONE,0.0,0.0,474.54,73.91,400.63,4.7
ORD002147,2022-04-12,FY2022/23,15,Tuesday,Online,Student,Digital,Virtual Coaching Subscription,Digital,Mobile App,Paid Social,SYSTEM,Completed,1,19.78,NONE,0.0,0.0,19.78,2.72,17.06,4.5
ORD002148,2022-04-12,FY2022/23,15,Tuesday,Riverside,Student,Membership,Student Off-Peak Membership,Student Off-Peak,Reception,Walk-in,SYSTEM,Completed,1,30.34,NONE,0.0,0.0,30.34,5.34,25.0,4.1
ORD002149,2022-04-12,FY2022/23,15,Tuesday,Riverside,Casual Visitor,Membership,Unlimited Monthly Membership,Unlimited,Web Store,Existing Customer,SYSTEM,Completed,1,67.91,NONE,0.0,0.0,67.91,14.48,53.43,3.8
ORD002150,2022-04-13,FY2022/23,15,Wednesday,City Centre,Returning Member,Membership,Annual Saver Membership,Annual Saver,Mobile App,Referral,SYSTEM,Completed,1,477.23,NONE,0.0,0.0,477.23,74.13,403.1,4.4
ORD002151,2022-04-14,FY2022/23,15,Thursday,City Centre,Casual Visitor,Coaching,Eight Session Coaching Pack,Not Applicable,Web Store,Referral,CC-CO-07,Completed,1,371.25,NONE,0.0,0.0,371.25,159.51,211.74,4.5
ORD002152,2022-04-15,FY2022/23,15,Friday,Northside,Returning Member,Membership,Annual Saver Membership,Annual Saver,Corporate Portal,Existing Customer,SYSTEM,Completed,1,452.16,NONE,0.0,0.0,452.16,71.85,380.31,3.7
ORD002153,2022-04-15,FY2022/23,15,Friday,City Centre,Casual Visitor,Group Class,Boxing Fitness Class,Not Applicable,Reception,Existing Customer,CC-GR-01,Completed,2,18.24,NONE,0.0,0.0,36.48,18.82,17.66,3.9
ORD002154,2022-04-16,FY2022/23,15,Saturday,Northside,Student,Coaching,Personal Training Session,Not Applicable,Reception,Paid Social,NS-CO-02,Completed,1,49.04,NONE,0.0,0.0,49.04,26.8,22.24,5.0
ORD002155,2022-04-17,FY2022/23,15,Sunday,Riverside,Corporate Employee,Membership,Flex Monthly Membership,Flex,Corporate Portal,Organic Search,SYSTEM,Completed,1,43.49,NONE,0.0,0.0,43.49,7.68,35.81,5.0
ORD002156,2022-04-18,FY2022/23,16,Monday,Northside,Returning Member,Membership,Corporate Wellness Membership,Corporate,Reception,Walk-in,SYSTEM,Completed,1,47.72,NONE,0.0,0.0,47.72,9.58,38.14,4.7
ORD002157,2022-04-18,FY2022/23,16,Monday,City Centre,Corporate Employee,Membership,Unlimited Monthly Membership,Unlimited,Web Store,Corporate Partnership,SYSTEM,Completed,1,71.21,NONE,0.0,0.0,71.21,15.28,55.93,4.3
ORD002158,2022-04-19,FY2022/23,16,Tuesday,Northside,Member,Coaching,Personal Training Session,Not Applicable,Mobile App,Organic Search,NS-CO-09,Completed,1,48.76,NONE,0.0,0.0,48.76,27.13,21.63,5.0
ORD002159,2022-04-20,FY2022/23,16,Wednesday,Riverside,Corporate Employee,Membership,Corporate Wellness Membership,Corporate,Corporate Portal,Referral,SYSTEM,Completed,1,47.86,NONE,0.0,0.0,47.86,9.29,38.57,4.6
ORD002160,2022-04-21,FY2022/23,16,Thursday,Riverside,Member,Coaching,Personal Training Session,Not Applicable,Reception,Existing Customer,RV-CO-08,Cancelled,1,49.49,NONE,0.0,44.54,4.95,12.35,-7.4,3.0
ORD002161,2022-04-21,FY2022/23,16,Thursday,City Centre,Returning Member,Membership,Annual Saver Membership,Annual Saver,Reception,Walk-in,SYSTEM,Completed,1,473.4,NONE,0.0,0.0,473.4,72.53,400.87,4.3
ORD002162,2022-04-22,FY2022/23,16,Friday,City Centre,Family Add-on,Recovery,Sports Massage,Not Applicable,Reception,Existing Customer,CC-RE-04,Completed,1,63.32,RECOVERY10,6.33,0.0,56.99,36.47,20.52,3.9
ORD002163,2022-04-22,FY2022/23,16,Friday,City Centre,Corporate Employee,Membership,Corporate Wellness Membership,Corporate,Web Store,Corporate Partnership,SYSTEM,Completed,1,50.99,NONE,0.0,0.0,50.99,10.55,40.44,5.0
ORD002164,2022-04-22,FY2022/23,16,Friday,City Centre,Student,Membership,Annual Saver Membership,Annual Saver,Corporate Portal,Referral,SYSTEM,Completed,1,481.14,REFER10,48.11,0.0,433.03,76.15,356.88,4.5
ORD002165,2022-04-23,FY2022/23,16,Saturday,Riverside,Returning Member,Coaching,Eight Session Coaching Pack,Not Applicable,Mobile App,Organic Search,RV-CO-03,Completed,1,355.48,NONE,0.0,0.0,355.48,152.91,202.57,4.2
ORD002166,2022-04-24,FY2022/23,16,Sunday,City Centre,Corporate Employee,Group Class,Strength Circuit Class,Not Applicable,Reception,Referral,CC-GR-13,Completed,1,15.01,NONE,0.0,0.0,15.01,9.71,5.3,4.3
ORD002167,2022-04-24,FY2022/23,16,Sunday,Riverside,Family Add-on,Group Class,Strength Circuit Class,Not Applicable,Reception,Walk-in,RV-GR-06,Completed,1,14.33,NONE,0.0,0.0,14.33,9.35,4.98,4.2
ORD002168,2022-04-25,FY2022/23,17,Monday,City Centre,Member,Membership,Flex Monthly Membership,Flex,Mobile App,Organic Search,SYSTEM,Completed,1,44.95,NONE,0.0,0.0,44.95,7.73,37.22,4.5
ORD002169,2022-04-25,FY2022/23,17,Monday,Northside,Member,Group Class,Boxing Fitness Class,Not Applicable,Reception,Existing Customer,NS-GR-04,No Show,1,17.49,REFER10,1.75,4.72,11.02,8.29,2.73,3.2
ORD002170,2022-04-25,FY2022/23,17,Monday,Riverside,Returning Member,Membership,Annual Saver Membership,Annual Saver,Reception,Existing Customer,SYSTEM,Completed,1,458.83,NONE,0.0,0.0,458.83,69.8,389.03,4.7
ORD002171,2022-04-26,FY2022/23,17,Tuesday,City Centre,Student,Membership,Student Off-Peak Membership,Student Off-Peak,Corporate Portal,Walk-in,SYSTEM,Completed,1,31.73,NONE,0.0,0.0,31.73,5.57,26.16,3.3
ORD002172,2022-04-26,FY2022/23,17,Tuesday,City Centre,Casual Visitor,Group Class,Pilates Class,Not Applicable,Web Store,Organic Search,CC-GR-01,Completed,1,15.8,NONE,0.0,0.0,15.8,9.99,5.81,4.3
ORD002173,2022-04-26,FY2022/23,17,Tuesday,Riverside,Family Add-on,Membership,Unlimited Monthly Membership,Unlimited,Mobile App,,SYSTEM,Completed,1,67.94,NONE,0.0,0.0,67.94,13.7,54.24,3.0
ORD002174,2022-04-26,FY2022/23,17,Tuesday,City Centre,Returning Member,Recovery,Sports Massage,Not Applicable,Reception,Corporate Partnership,CC-RE-03,Completed,1,62.86,REFER10,6.29,0.0,56.57,38.23,18.34,3.6
ORD002175,2022-04-26,FY2022/23,17,Tuesday,Online,Member,Digital,Virtual Coaching Subscription,Digital,Web Store,Email,SYSTEM,Completed,1,20.01,NONE,0.0,0.0,20.01,2.81,17.2,4.4
ORD002176,2022-04-27,FY2022/23,17,Wednesday,Online,Member,Digital,Virtual Coaching Subscription,Digital,Phone,Referral,SYSTEM,Completed,1,19.7,NONE,0.0,0.0,19.7,2.74,16.96,4.5
ORD002177,2022-04-27,FY2022/23,17,Wednesday,Northside,Corporate Employee,Membership,Unlimited Monthly Membership,Unlimited,Web Store,Corporate Partnership,SYSTEM,Completed,1,66.33,NONE,0.0,0.0,66.33,14.01,52.32,4.8
ORD002178,2022-04-27,FY2022/23,17,Wednesday,City Centre,Corporate Employee,Membership,Corporate Wellness Membership,Corporate,Corporate Portal,Corporate Partnership,SYSTEM,Completed,1,50.98,REFER10,5.1,0.0,45.88,10.42,35.46,3.7
ORD002179,2022-04-27,FY2022/23,17,Wednesday,Northside,Member,Membership,Annual Saver Membership,Annual Saver,Corporate Portal,Existing Customer,SYSTEM,Completed,1,453.05,NONE,0.0,0.0,453.05,70.33,382.72,3.9
ORD002180,2022-04-28,FY2022/23,17,Thursday,City Centre,Corporate Employee,Membership,Unlimited Monthly Membership,Unlimited,Reception,Corporate Partnership,SYSTEM,Completed,1,70.29,NONE,0.0,0.0,70.29,15.08,55.21,
ORD002181,2022-04-28,FY2022/23,17,Thursday,Riverside,Family Add-on,Membership,Unlimited Monthly Membership,Unlimited,Reception,Existing Customer,SYSTEM,Completed,1,68.43,NONE,0.0,0.0,68.43,14.66,53.77,4.8
ORD002182,2022-04-28,FY2022/23,17,Thursday,Northside,Member,Membership,Unlimited Monthly Membership,Unlimited,Web Store,Referral,SYSTEM,Completed,1,67.65,NONE,0.0,0.0,67.65,13.89,53.76,
ORD002183,2022-04-28,FY2022/23,17,Thursday,Northside,Family Add-on,Retail,Branded Hoodie,Not Applicable,Web Store,Paid Social,SYSTEM,Completed,1,41.14,NONE,0.0,0.0,41.14,24.59,16.55,5.0
ORD002184,2022-04-28,FY2022/23,17,Thursday,City Centre,Member,Membership,Unlimited Monthly Membership,Unlimited,Reception,Walk-in,SYSTEM,Completed,1,70.63,NONE,0.0,0.0,70.63,15.33,55.3,4.8
ORD002185,2022-04-30,FY2022/23,17,Saturday,Online,Member,Digital,Virtual Coaching Subscription,Digital,Mobile App,Paid Social,SYSTEM,Completed,1,20.05,NONE,0.0,0.0,20.05,2.81,17.24,4.8
ORD002186,2022-05-01,FY2022/23,17,Sunday,City Centre,Member,Membership,Unlimited Monthly Membership,Unlimited,Corporate Portal,Walk-in,SYSTEM,Completed,1,71.47,NONE,0.0,0.0,71.47,15.67,55.8,4.2
ORD002187,2022-05-02,FY2022/23,18,Monday,City Centre,Member,Membership,Student Off-Peak Membership,Student Off-Peak,Reception,Existing Customer,SYSTEM,Cancelled,1,31.66,NONE,0.0,28.49,3.17,1.81,1.36,2.6
ORD002188,2022-05-02,FY2022/23,18,Monday,Northside,Returning Member,Membership,Corporate Wellness Membership,Corporate,Corporate Portal,Organic Search,SYSTEM,Completed,1,47.12,NONE,0.0,0.0,47.12,9.06,38.06,4.1
ORD002189,2022-05-03,FY2022/23,18,Tuesday,Northside,Casual Visitor,Recovery,Sports Massage,Not Applicable,Corporate Portal,Referral,NS-RE-05,Completed,1,59.03,NONE,0.0,0.0,59.03,35.88,23.15,3.8
ORD002190,2022-05-03,FY2022/23,18,Tuesday,Online,Casual Visitor,Digital,Virtual Coaching Subscription,Digital,Mobile App,Organic Search,SYSTEM,Completed,1,19.93,NONE,0.0,0.0,19.93,2.67,17.26,5.0
ORD002191,2022-05-04,FY2022/23,18,Wednesday,Online,Student,Digital,Virtual Coaching Subscription,Digital,Mobile App,Paid Social,SYSTEM,Completed,1,19.99,NONE,0.0,0.0,19.99,2.9,17.09,
ORD002192,2022-05-04,FY2022/23,18,Wednesday,City Centre,Returning Member,Membership,Unlimited Monthly Membership,Unlimited,Reception,Referral,SYSTEM,Completed,1,71.4,NONE,0.0,0.0,71.4,14.81,56.59,4.7
ORD002193,2022-05-05,FY2022/23,18,Thursday,Northside,Member,Coaching,Eight Session Coaching Pack,Not Applicable,Web Store,Walk-in,NS-CO-07,Completed,1,345.91,NONE,0.0,0.0,345.91,154.85,191.06,4.6
ORD002194,2022-05-05,FY2022/23,18,Thursday,Northside,Member,Group Class,Pilates Class,Not Applicable,Web Store,Walk-in,NS-GR-02,Completed,1,14.98,NONE,0.0,0.0,14.98,9.45,5.53,4.5
ORD002195,2022-05-05,FY2022/23,18,Thursday,City Centre,Member,Coaching,Personal Training Session,Not Applicable,Web Store,Existing Customer,CC-CO-05,Completed,1,51.47,NONE,0.0,0.0,51.47,28.6,22.87,4.8
ORD002196,2022-05-06,FY2022/23,18,Friday,City Centre,Corporate Employee,Membership,Annual Saver Membership,Annual Saver,Mobile App,Existing Customer,SYSTEM,Completed,1,475.03,NONE,0.0,0.0,475.03,78.51,396.52,4.6
ORD002197,2022-05-06,FY2022/23,18,Friday,Northside,Corporate Employee,Membership,Unlimited Monthly Membership,Unlimited,Web Store,Corporate Partnership,SYSTEM,Cancelled,1,66.73,NONE,0.0,60.06,6.67,5.15,1.52,2.7
ORD002198,2022-05-06,FY2022/23,18,Friday,Riverside,Corporate Employee,Retail,Resistance Band,Not Applicable,Reception,Referral,SYSTEM,Completed,1,12.28,NONE,0.0,0.0,12.28,5.93,6.35,4.5
ORD002199,2022-05-07,FY2022/23,18,Saturday,Northside,Family Add-on,Membership,Unlimited Monthly Membership,Unlimited,Mobile App,Paid Social,SYSTEM,Completed,1,67.39,REFER10,6.74,0.0,60.65,14.14,46.51,4.1
ORD002200,2022-05-07,FY2022/23,18,Saturday,City Centre,Corporate Employee,Retail,Protein Shake,Not Applicable,Mobile App,Paid Social,SYSTEM,Completed,2,5.42,NONE,0.0,0.0,10.84,5.94,4.9,4.3
ORD002201,2022-05-07,FY2022/23,18,Saturday,Riverside,Corporate Employee,Membership,Corporate Wellness Membership,Corporate,Corporate Portal,Corporate Partnership,SYSTEM,Completed,1,48.74,NONE,0.0,0.0,48.74,9.53,39.21,5.0
ORD002202,2022-05-07,FY2022/23,18,Saturday,Online,Member,Digital,Virtual Coaching Subscription,Digital,Mobile App,Existing Customer,SYSTEM,Completed,1,19.63,NONE,0.0,0.0,19.63,2.64,16.99,4.0
ORD002203,2022-05-09,FY2022/23,19,Monday,City Centre,Returning Member,Membership,Student Off-Peak Membership,Student Off-Peak,Mobile App,Organic Search,SYSTEM,Completed,1,32.41,NONE,0.0,0.0,32.41,5.33,27.08,4.6
ORD002204,2022-05-09,FY2022/23,19,Monday,Riverside,Returning Member,Membership,Flex Monthly Membership,Flex,Web Store,Referral,SYSTEM,Completed,1,43.17,NONE,0.0,0.0,43.17,8.02,35.15,4.2
ORD002205,2022-05-10,FY2022/23,19,Tuesday,City Centre,Member,Membership,Corporate Wellness Membership,Corporate,Corporate Portal,Referral,SYSTEM,Completed,1,50.76,NONE,0.0,0.0,50.76,10.14,40.62,
ORD002206,2022-05-10,FY2022/23,19,Tuesday,City Centre,Member,Membership,Flex Monthly Membership,Flex,Mobile App,Existing Customer,SYSTEM,Completed,1,44.93,REFER10,4.49,0.0,40.44,7.75,32.69,4.3
ORD002207,2022-05-11,FY2022/23,19,Wednesday,Northside,Member,Recovery,Compression Recovery Session,Not Applicable,Web Store,Email,NS-RE-01,Cancelled,1,26.76,NONE,0.0,24.08,2.68,7.75,-5.07,3.1
